BIN	TotalMembers	Taxa	Count in Project	Unique
BOLD:AEZ0186	2	Formicidae	1	T
BOLD:AEZ0186	2	Hymenoptera	1	T
BOLD:AEZ0245	1	Euphorinae	1	T
BOLD:AEZ0422	1	Eurytomidae	1	T
BOLD:AEZ0450	1	Torymidae	1	T
BOLD:AEZ0539	1	Ichneumonidae	1	T
BOLD:AEZ0541	1	Pompilidae	1	T
BOLD:AEZ0579	1	Choreutidae	1	T
BOLD:AEZ0613	1	Milichiella	1	T
BOLD:AEZ0747	1	Carabidae	1	T
BOLD:AEZ0774	1	Dolichopodidae	1	T
BOLD:AEZ1056	4	Chloropidae	4	T
BOLD:AEZ1318	5	Cleridae	5	T
BOLD:AEZ1334	8	Phoridae	8	T
BOLD:AEZ1341	1	Cheloninae	1	T
BOLD:AEZ1360	1	Crabroninae	1	T
BOLD:AEZ1373	16	Formicidae	16	T
BOLD:AEZ1479	1	Phlaeothripinae	1	T
BOLD:AEZ1565	1	Hemiptera	1	T
BOLD:AEZ2018	3	Tiphiidae	3	T
BOLD:AEZ2073	1	Cryptochetum	1	T
BOLD:AEZ2105	1	Meloidae	1	T
BOLD:AEZ2133	1	Anthribidae	1	T
BOLD:AEZ2136	2	Coleoptera	1	T
BOLD:AEZ2136	2	Corylophidae	1	T
BOLD:AEZ2198	4	Formicidae	4	T
BOLD:AEZ2276	1	Cecidomyiidae	1	T
BOLD:AEZ2512	2	Hybotidae	2	T
BOLD:AEZ2613	2	Chrysomelidae	1	T
BOLD:AEZ2613	2	Coleoptera	1	T
BOLD:AEZ2636	1	Macrocentrinae	1	T
BOLD:AEZ3017	3	Cicadellidae	3	T
BOLD:AEZ3040	1	Cecidomyiidae	1	T
BOLD:AEZ3105	1	Cicadellidae	1	T
BOLD:AEZ3360	3	Bethylidae	3	T
BOLD:AEZ3598	2	Formicidae	2	T
BOLD:AEZ3633	1	Chalcididae	1	T
BOLD:AEZ3641	2	Cicadellidae	2	T
BOLD:AEZ3853	2	Scelionidae	2	T
BOLD:AEZ3912	1	Chrysomelidae	1	T
BOLD:AEZ3916	2	Cecidomyiidae	2	T
BOLD:AEZ4110	1	Bostrichidae	1	T
BOLD:AEZ4203	1	Scelionidae	1	T
BOLD:AEZ4287	1	Cecidomyiidae	1	T
BOLD:AEZ4434	5	Cecidomyiidae	5	T
BOLD:AEZ4464	1	Agromyzidae	1	T
BOLD:AEZ4508	1	Blattodea	1	T
BOLD:AEZ4557	2	Cecidomyiidae	2	T
BOLD:AEZ4609	2	Pompilidae	2	T
BOLD:AEZ4618	6	Entomobryomorpha	6	T
BOLD:AEZ4661	1	Cecidomyiidae	1	T
BOLD:AEZ4669	1	Cecidomyiidae	1	T
BOLD:AEZ4722	1	Buprestidae	1	T
BOLD:AEZ4790	3	Formicidae	3	T
BOLD:AEZ4793	1	Ichneumonidae	1	T
BOLD:AEZ4892	2	Orthoptera	1	T
BOLD:AEZ4892	2	Trigonidiidae	1	T
BOLD:AEZ5061	1	Formicidae	1	T
BOLD:AEZ5148	3	Cecidomyiidae	3	T
BOLD:AEZ5197	1	Doryctinae	1	T
BOLD:AEZ5245	1	Orthoptera	1	T
BOLD:AEZ5284	7	Hybotidae	7	T
BOLD:AEZ5304	2	Gelechiidae	2	T
BOLD:AEZ5393	1	Pteromalidae	1	T
BOLD:AEZ5453	3	Crabronidae	3	T
BOLD:AEZ5564	6	Entomobryomorpha	6	T
BOLD:AEZ5633	1	Tachysphex	1	T
BOLD:AEZ5637	5	Chrysomelidae	1	T
BOLD:AEZ5637	5	Coleoptera	4	T
BOLD:AEZ5655	2	Bethylidae	2	T
BOLD:AEZ5731	8	Cecidomyiidae	8	T
BOLD:AEZ5755	1	Cecidomyiidae	1	T
BOLD:AEZ5770	6	Hymenoptera	4	T
BOLD:AEZ5770	6	Mutillidae	2	T
BOLD:AEZ5995	2	Scelionidae	2	T
BOLD:AEZ6002	1	Buprestidae	1	T
BOLD:AEZ6084	3	Ceratopogonidae	3	T
BOLD:AEZ6094	1	Cicadellidae	1	T
BOLD:AEZ6160	1	Cecidomyiidae	1	T
BOLD:AEZ6240	1	Cecidomyiidae	1	T
BOLD:AEZ6488	1	Encyrtidae	1	T
BOLD:AEZ6654	3	Hymenoptera	1	T
BOLD:AEZ6654	3	Scoliidae	2	T
BOLD:AEZ6771	1	Phoridae	1	T
BOLD:AEZ6784	2	Cecidomyiidae	2	T
BOLD:AEZ6952	2	Formicidae	2	T
BOLD:AEZ6955	6	Cicadellidae	6	T
BOLD:AEZ6963	1	Cecidomyiidae	1	T
BOLD:AEZ7045	2	Sciaridae	2	T
BOLD:AEZ7101	2	Anthicidae	2	T
BOLD:AEZ7102	1	Anthicidae	1	T
BOLD:AEZ7113	3	Cryptochetidae	3	T
BOLD:AEZ7117	6	Dolichopodidae	6	T
BOLD:AEZ7138	1	Cicadellidae	1	T
BOLD:AEZ7259	1	Scelionidae	1	T
BOLD:AEZ7261	1	Scelionidae	1	T
BOLD:AEZ7289	1	Figitidae	1	T
BOLD:AEZ7318	1	Phoridae	1	T
BOLD:AEZ7547	1	Coccinellidae	1	T
BOLD:AEZ7581	1	Cecidomyiidae	1	T
BOLD:AEZ7657	1	Cecidomyiidae	1	T
BOLD:AEZ7740	1	Tachinidae	1	T
BOLD:AEZ7880	1	Cicadellidae	1	T
BOLD:AEZ7903	1	Glyptapanteles	1	T
BOLD:AEZ8075	1	Aphelopinae	1	T
BOLD:AEZ8154	1	Entomobryomorpha	1	T
BOLD:AEZ8296	1	Chrysopidae	1	T
BOLD:AEZ8324	5	Chrysomelidae	1	T
BOLD:AEZ8324	5	Coleoptera	4	T
BOLD:AEZ8373	5	Diptera	3	T
BOLD:AEZ8373	5	Sarcophagidae	2	T
BOLD:AEZ8510	1	Scydmaeninae	1	T
BOLD:AEZ8518	1	Cecidomyiidae	1	T
BOLD:AEZ8548	1	Formicidae	1	T
BOLD:AEZ8584	1	Latridiidae	1	T
BOLD:AEZ8586	2	Cixiidae	2	T
BOLD:AEZ8690	1	Diapriinae	1	T
BOLD:AEZ8766	1	Vespidae	1	T
BOLD:AEZ8811	6	Chironomidae	6	T
BOLD:AEZ8823	2	Phalacridae	2	T
BOLD:AEZ8916	2	Diptera	1	T
BOLD:AEZ8916	2	Dolichopodidae	1	T
BOLD:AFA4878	12	Orthoptera	12	T
BOLD:AFA5470	1	Platystomatidae	1	T
BOLD:AFA5552	1	Eupelminae	1	T
BOLD:AFA7489	1	Evaniidae	1	T
BOLD:AFA7914	1	Cicadellidae	1	T
BOLD:AFA8238	3	Coleoptera	2	T
BOLD:AFA8238	3	Melyridae	1	T
BOLD:AFB2037	1	Cicadellidae	1	T
BOLD:AFB2657	1	Torymidae	1	T
BOLD:AFB2659	1	Scelionidae	1	T
BOLD:AFB4109	1	Bostrichidae	1	T
BOLD:AFB4110	1	Curculionidae	1	T
BOLD:AFB4322	1	Chalcididae	1	T
BOLD:AFB5818	2	Dasyopa	1	T
BOLD:AFB5818	2	Oscinellinae	1	T
BOLD:AFB8062	1	Baryconus	1	T
BOLD:AFD2904	3	Cecidomyiidae	3	T
BOLD:AFD8122	2	Cecidomyiidae	2	T
BOLD:AFH4196	15	Phoridae	15	T
BOLD:AFH4200	1	Elachistidae	1	T
BOLD:AFH4301	1	Cicadellidae	1	T
BOLD:AFH4302	2	Cicadellidae	2	T
BOLD:AFH4305	1	Agromyzidae	1	T
BOLD:AFH4333	5	Halictidae	5	T
BOLD:AFH4371	1	Aleyrodidae	1	T
BOLD:AFH4372	1	Aleyrodidae	1	T
BOLD:AFH4386	1	Elateridae	1	T
BOLD:AFH4421	1	Drosophilidae	1	T
BOLD:AFH4422	1	Chloropidae	1	T
BOLD:AFH4459	1	Vespidae	1	T
BOLD:AFH4469	1	Buprestidae	1	T
BOLD:AFH4489	1	Ichneumonidae	1	T
BOLD:AFH4490	1	Eulophidae	1	T
BOLD:AFH4492	1	Crabronidae	1	T
BOLD:AFH4493	1	Scelionidae	1	T
BOLD:AFH4494	1	Megachilidae	1	T
BOLD:AFH4495	20	Crabroninae	20	T
BOLD:AFH4496	2	Cicadellidae	2	T
BOLD:AFH4503	1	Chrysididae	1	T
BOLD:AFH4620	1	Keroplatidae	1	T
BOLD:AFH4707	1	Microgastrinae	1	T
BOLD:AFH4725	1	Collembola	1	T
BOLD:AFH4808	1	Chalcididae	1	T
BOLD:AFH4830	1	Torymidae	1	T
BOLD:AFH4899	1	Dendrothrips	1	T
BOLD:AFH4914	1	Cicadellidae	1	T
BOLD:AFH5027	1	Staphylinidae	1	T
BOLD:AFH5030	1	Coleoptera	1	T
BOLD:AFH5034	3	Atherigoninae	3	T
BOLD:AFH5060	1	Crabronidae	1	T
BOLD:AFH5068	1	Cecidomyiidae	1	T
BOLD:AFH5102	4	Phlebotominae	4	T
BOLD:AFH5116	1	Bethylidae	1	T
BOLD:AFH5126	2	Pompilidae	2	T
BOLD:AFH5158	1	Phoridae	1	T
BOLD:AFH5179	1	Cecidomyiidae	1	T
BOLD:AFH5244	1	Cecidomyiidae	1	T
BOLD:AFH5364	1	Cicadellidae	1	T
BOLD:AFH5394	2	Dirhininae	2	T
BOLD:AFH5395	1	Chalcididae	1	T
BOLD:AFH5407	2	Milichiidae	2	T
BOLD:AFH5461	1	Ceratopogonidae	1	T
BOLD:AFH5482	1	Cecidomyiidae	1	T
BOLD:AFH5513	1	Membracidae	1	T
BOLD:AFH5642	1	Laemophloeidae	1	T
BOLD:AFH5695	2	Cecidomyiidae	2	T
BOLD:AFH5722	1	Phoridae	1	T
BOLD:AFH5725	3	Diptera	2	T
BOLD:AFH5725	3	Muscidae	1	T
BOLD:AFH5732	3	Chloropidae	3	T
BOLD:AFH5740	4	Blastobasidae	4	T
BOLD:AFH5762	1	Diapriinae	1	T
BOLD:AFH5817	1	Nitidulidae	1	T
BOLD:AFH5840	1	Cicadellidae	1	T
BOLD:AFH5887	1	Cecidomyiidae	1	T
BOLD:AFH5888	1	Sarcophagidae	1	T
BOLD:AFH5889	1	Chironomidae	1	T
BOLD:AFH5898	1	Cleridae	1	T
BOLD:AFH6091	4	Muscidae	4	T
BOLD:AFH6121	2	Cicadellidae	2	T
BOLD:AFH6161	1	Scelionidae	1	T
BOLD:AFH6217	1	Bocchinae	1	T
BOLD:AFH6229	1	Cecidomyiidae	1	T
BOLD:AFH6293	2	Coleoptera	1	T
BOLD:AFH6293	2	Staphylinidae	1	T
BOLD:AFH6307	1	Cecidomyiidae	1	T
BOLD:AFH6354	1	Cecidomyiidae	1	T
BOLD:AFH6379	1	Formicidae	1	T
BOLD:AFH6383	1	Attelabidae	1	T
BOLD:AFH6394	7	Formicidae	7	T
BOLD:AFH6479	3	Muscidae	3	T
BOLD:AFH6533	1	Cecidomyiidae	1	T
BOLD:AFH6535	4	Cecidomyiidae	4	T
BOLD:AFH6537	1	Psychodinae	1	T
BOLD:AFH6556	1	Chrysomelidae	1	T
BOLD:AFH6593	1	Tingidae	1	T
BOLD:AFH6596	1	Cicadellidae	1	T
BOLD:AFH6611	1	Cybocephalidae	1	T
BOLD:AFH6614	1	Lepidoptera	1	T
BOLD:AFH6626	2	Chrysomelidae	2	T
BOLD:AFH6640	1	Chloropidae	1	T
BOLD:AFH6642	1	Cecidomyiidae	1	T
BOLD:AFH6643	6	Dolichoderinae	6	T
BOLD:AFH6648	2	Ichneumonidae	2	T
BOLD:AFH6693	1	Eupelminae	1	T
BOLD:AFH6733	1	Ceratopogonidae	1	T
BOLD:AFH6736	1	Sciaridae	1	T
BOLD:AFH6828	1	Chloropidae	1	T
BOLD:AFH6829	3	Cecidomyiidae	3	T
BOLD:AFH6875	2	Tachinidae	2	T
BOLD:AFH7037	1	Ceratopogonidae	1	T
BOLD:AFH7040	1	Cecidomyiidae	1	T
BOLD:AFH7107	1	Tenthredinidae	1	T
BOLD:AFH7150	3	Sarcophagidae	3	T
BOLD:AFH7152	1	Crabronidae	1	T
BOLD:AFH7153	1	Torymidae	1	T
BOLD:AFH7199	1	Cicadellidae	1	T
BOLD:AFH7201	1	Cicadellidae	1	T
BOLD:AFH7220	3	Formicidae	3	T
BOLD:AFH7235	1	Cicadellidae	1	T
BOLD:AFH7237	1	Drosophilidae	1	T
BOLD:AFH7250	1	Cecidomyiidae	1	T
BOLD:AFH7254	1	Cecidomyiidae	1	T
BOLD:AFH7260	3	Cecidomyiidae	3	T
BOLD:AFH7283	1	Geocoridae	1	T
BOLD:AFH7310	2	Miridae	2	T
BOLD:AFH7346	1	Cecidomyiidae	1	T
BOLD:AFH7349	2	Ephydridae	2	T
BOLD:AFH7407	2	Anthomyiidae	2	T
BOLD:AFH7423	1	Elateridae	1	T
BOLD:AFH7429	1	Atherigoninae	1	T
BOLD:AFH7442	1	Gryllidae	1	T
BOLD:AFH7448	1	Eulophidae	1	T
BOLD:AFH7457	2	Coleoptera	1	T
BOLD:AFH7457	2	Mordellidae	1	T
BOLD:AFH7486	1	Xylocopinae	1	T
BOLD:AFH7521	2	Crabroninae	2	T
BOLD:AFH7604	9	Formicidae	9	T
BOLD:AFH7614	1	Dryinidae	1	T
BOLD:AFH7696	1	Cecidomyiidae	1	T
BOLD:AFH7714	2	Phoridae	2	T
BOLD:AFH7745	1	Tachinidae	1	T
BOLD:AFH7750	1	Cecidomyiidae	1	T
BOLD:AFH7752	1	Stratiomyidae	1	T
BOLD:AFH7766	1	Chloropidae	1	T
BOLD:AFH7781	1	Cecidomyiidae	1	T
BOLD:AFH7788	2	Microgastrinae	2	T
BOLD:AFH7789	1	Pteromalidae	1	T
BOLD:AFH7800	1	Cecidomyiidae	1	T
BOLD:AFH7808	1	Formicidae	1	T
BOLD:AFH7810	1	Evaniidae	1	T
BOLD:AFH7834	1	Aleyrodidae	1	T
BOLD:AFH7841	1	Bembicidae	1	T
BOLD:AFH7863	2	Cicadellidae	2	T
BOLD:AFH7918	1	Dryinidae	1	T
BOLD:AFH7944	1	Cecidomyiidae	1	T
BOLD:AFH7952	17	Dolichopodidae	17	T
BOLD:AFH8017	1	Ceratopogonidae	1	T
BOLD:AFH8031	1	Microgastrinae	1	T
BOLD:AFH8032	1	Eulophidae	1	T
BOLD:AFH8064	1	Lauxaniidae	1	T
BOLD:AFH8114	26	Phlebotominae	26	T
BOLD:AFH8142	1	Opiinae	1	T
BOLD:AFH8143	2	Microgastrinae	2	T
BOLD:AFH8144	1	Formicidae	1	T
BOLD:AFH8145	1	Cheloninae	1	T
BOLD:AFH8163	2	Scelionidae	2	T
BOLD:AFH8195	2	Diptera	1	T
BOLD:AFH8195	2	Phlebotominae	1	T
BOLD:AFH8196	1	Cecidomyiidae	1	T
BOLD:AFH8279	2	Scelionidae	2	T
BOLD:AFH8280	1	Diapriidae	1	T
BOLD:AFH8314	9	Frankliniella	1	T
BOLD:AFH8314	9	Thripinae	8	T
BOLD:AFH8316	1	Eupelminae	1	T
BOLD:AFH8323	1	Phoridae	1	T
BOLD:AFH8351	1	Cixiidae	1	T
BOLD:AFH8352	1	Miridae	1	T
BOLD:AFH8400	2	Cicadellidae	2	T
BOLD:AFH8416	5	Ulidiidae	5	T
BOLD:AFH8482	1	Cecidomyiidae	1	T
BOLD:AFH8564	1	Psychodinae	1	T
BOLD:AFH8608	1	Cecidomyiidae	1	T
BOLD:AFH8657	1	Tephritidae	1	T
BOLD:AFH8689	1	Chrysomelidae	1	T
BOLD:AFH8715	1	Chrysomelidae	1	T
BOLD:AFH8740	1	Tephritidae	1	T
BOLD:AFH8804	1	Ceraphronidae	1	T
BOLD:AFH8813	2	Platystomatidae	2	T
BOLD:AFH8814	1	Cecidomyiidae	1	T
BOLD:AFH8821	1	Schizopteridae	1	T
BOLD:AFH8822	1	Pheidole	1	T
BOLD:AFH8877	1	Chrysididae	1	T
BOLD:AFH8886	1	Dolichopodidae	1	T
BOLD:AFH8897	1	Milichia	1	T
BOLD:AFH9027	1	Gracillariidae	1	T
BOLD:AFH9029	1	Lauxaniidae	1	T
BOLD:AFH9039	1	Buprestidae	1	T
BOLD:AFH9052	1	Symphypleona	1	T
BOLD:AFH9087	1	Cecidomyiidae	1	T
BOLD:AFH9129	1	Asteiidae	1	T
BOLD:AFH9132	2	Oxytelinae	2	T
BOLD:AFH9273	1	Cecidomyiidae	1	T
BOLD:AFH9293	1	Collembola	1	T
BOLD:AFH9395	1	Gracillariidae	1	T
BOLD:AFH9455	1	Cicadellidae	1	T
BOLD:AFH9457	1	Aleyrodidae	1	T
BOLD:AFH9464	1	Anthribidae	1	T
BOLD:AFH9495	1	Formicidae	1	T
BOLD:AFH9497	1	Phoridae	1	T
BOLD:AFH9520	1	Phoridae	1	T
BOLD:AFH9527	1	Tachinidae	1	T
BOLD:AFH9528	1	Cecidomyiidae	1	T
BOLD:AFH9529	2	Phoridae	2	T
BOLD:AFH9532	2	Chironomidae	1	T
BOLD:AFH9532	2	Diptera	1	T
BOLD:AFH9557	2	Pompilidae	2	T
BOLD:AFH9608	1	Ceraphronidae	1	T
BOLD:AFH9609	2	Scelioninae	2	T
BOLD:AFH9763	1	Bengaliinae	1	T
BOLD:AFH9824	1	Symphypleona	1	T
BOLD:AFH9860	2	Chrysidinae	2	T
BOLD:AFH9862	1	Aleyrodidae	1	T
BOLD:AFH9992	1	Cecidomyiidae	1	T
BOLD:AFI0020	1	Cecidomyiidae	1	T
BOLD:AFI0088	2	Chrysidinae	2	T
BOLD:AFI0102	1	Evaniidae	1	T
BOLD:AFI0152	1	Scarabaeidae	1	T
BOLD:AFI0158	1	Orthoptera	1	T
BOLD:AFI0190	1	Dacinae	1	T
BOLD:AFI0192	3	Diptera	1	T
BOLD:AFI0192	3	Muscidae	2	T
BOLD:AFI0194	1	Cecidomyiidae	1	T
BOLD:AFI0199	1	Cecidomyiidae	1	T
BOLD:AFI0215	1	Cecidomyiidae	1	T
BOLD:AFI0221	1	Tachinidae	1	T
BOLD:AFI0260	1	Bethylidae	1	T
BOLD:AFI0261	1	Haltichellinae	1	T
BOLD:AFI0264	1	Chrysidinae	1	T
BOLD:AFI0373	2	Chrysididae	2	T
BOLD:AFI0407	7	Phoridae	7	T
BOLD:AFI0431	1	Cecidomyiidae	1	T
BOLD:AFI0444	1	Ichneumonidae	1	T
BOLD:AFI0496	1	Aleyrodidae	1	T
BOLD:AFI0504	1	Derbidae	1	T
BOLD:AFI0505	1	Delphacidae	1	T
BOLD:AFI0506	1	Anthocoridae	1	T
BOLD:AFI0549	2	Bucculatricidae	2	T
BOLD:AFI0572	1	Platygastridae	1	T
BOLD:AFI0607	3	Chloropidae	3	T
BOLD:AFI0628	1	Platystomatidae	1	T
BOLD:AFI0629	2	Cecidomyiidae	2	T
BOLD:AFI0646	1	Cecidomyiidae	1	T
BOLD:AFI0669	1	Euphorinae	1	T
BOLD:AFI0729	1	Hybotidae	1	T
BOLD:AFI0732	1	Hybotidae	1	T
BOLD:AFI0758	1	Milichiinae	1	T
BOLD:AFI0773	2	Hymenoptera	2	T
BOLD:AFI0779	1	Nitidulidae	1	T
BOLD:AFI0785	1	Ptiliidae	1	T
BOLD:AFI0802	1	Cecidomyiidae	1	T
BOLD:AFI0829	1	Agromyzidae	1	T
BOLD:AFI0857	1	Curculionidae	1	T
BOLD:AFI0904	2	Chloropidae	2	T
BOLD:AFI0905	3	Chloropidae	3	T
BOLD:AFI0975	1	Ichneumonidae	1	T
BOLD:AFI0988	1	Ormyridae	1	T
BOLD:AFI1061	1	Pompilidae	1	T
BOLD:AFI1120	1	Cicadellidae	1	T
BOLD:AFI1163	1	Haltichellinae	1	T
BOLD:AFI1165	1	Scelionidae	1	T
BOLD:AFI1175	2	Chrysididae	2	T
BOLD:AFI1254	1	Cecidomyiidae	1	T
BOLD:AFI1265	1	Crabronidae	1	T
BOLD:AFI1331	1	Cecidomyiidae	1	T
BOLD:AFI1399	1	Cecidomyiidae	1	T
BOLD:AFI1434	1	Diapriidae	1	T
BOLD:AFI1436	8	Anthicidae	8	T
BOLD:AFI1439	1	Chloropidae	1	T
BOLD:AFI1471	1	Derbidae	1	T
BOLD:AFI1479	1	Aleyrodidae	1	T
BOLD:AFI1484	1	Elateridae	1	T
BOLD:AFI1485	1	Staphylinidae	1	T
BOLD:AFI1487	1	Staphylinidae	1	T
BOLD:AFI1488	1	Aderidae	1	T
BOLD:AFI1537	2	Cecidomyiidae	2	T
BOLD:AFI1555	4	Oscinellinae	4	T
BOLD:AFI1564	3	Gasteruptiidae	3	T
BOLD:AFI1628	2	Mutillidae	2	T
BOLD:AFI1655	1	Xylocopinae	1	T
BOLD:AFI1660	1	Ceratopogonidae	1	T
BOLD:AFI1728	1	Bethylidae	1	T
BOLD:AFI1744	1	Cicadellidae	1	T
BOLD:AFI1761	1	Cecidomyiidae	1	T
BOLD:AFI1771	1	Eurytominae	1	T
BOLD:AFI1833	1	Phoridae	1	T
BOLD:AFI1834	1	Microlule flavimana	1	T
BOLD:AFI1895	1	Tachinidae	1	T
BOLD:AFI1902	1	Orthoptera	1	T
BOLD:AFI1990	2	Orthoptera	2	T
BOLD:AFI2063	1	Cecidomyiidae	1	T
BOLD:AFI2112	1	Entedoninae	1	T
BOLD:AFI2126	1	Tenebrionidae	1	T
BOLD:AFI2142	1	Cicadellidae	1	T
BOLD:AFI2185	1	Eulophidae	1	T
BOLD:AFI2205	2	Coleoptera	1	T
BOLD:AFI2205	2	Curculionidae	1	T
BOLD:AFI2212	2	Lonchaeidae	2	T
BOLD:AFI2245	1	Phoridae	1	T
BOLD:AFI2247	1	Ceratopogonidae	1	T
BOLD:AFI2276	3	Scelionidae	3	T
BOLD:AFI2304	1	Pompilidae	1	T
BOLD:AFI2305	1	Ichneumonidae	1	T
BOLD:AFI2374	2	Bethylidae	2	T
BOLD:AFI2460	1	Cicadellidae	1	T
BOLD:AFI2473	1	Cecidomyiidae	1	T
BOLD:AFI2474	1	Chironomidae	1	T
BOLD:AFI2476	1	Tachinidae	1	T
BOLD:AFI2477	1	Agromyzidae	1	T
BOLD:AFI2508	3	Halictidae	3	T
BOLD:AFI2524	1	Cecidomyiidae	1	T
BOLD:AFI2542	1	Formicidae	1	T
BOLD:AFI2543	1	Formicidae	1	T
BOLD:AFI2545	1	Crabronidae	1	T
BOLD:AFI2548	1	Doryctinae	1	T
BOLD:AFI2652	1	Cicadellidae	1	T
BOLD:AFI2719	4	Cicadellidae	4	T
BOLD:AFI2724	6	Bengaliinae	6	T
BOLD:AFI2725	1	Cecidomyiidae	1	T
BOLD:AFI2728	1	Nepticulidae	1	T
BOLD:AFI2824	1	Aleyrodidae	1	T
BOLD:AFI2840	1	Cicadellidae	1	T
BOLD:AFI2847	1	Scirtidae	1	T
BOLD:AFI2852	1	Sphaeroceridae	1	T
BOLD:AFI2902	1	Formicidae	1	T
BOLD:AFI2903	1	Scelionidae	1	T
BOLD:AFI2956	1	Curculionidae	1	T
BOLD:AFI2961	1	Psychodinae	1	T
BOLD:AFI2975	2	Crabronidae	2	T
BOLD:AFI2984	1	Ichneumonidae	1	T
BOLD:AFI2986	2	Cicadellidae	2	T
BOLD:AFI3011	1	Cecidomyiidae	1	T
BOLD:AFI3039	5	Tiphiidae	5	T
BOLD:AFI3069	1	Rhyparochromidae	1	T
BOLD:AFI3077	3	Crabronidae	1	T
BOLD:AFI3077	3	Larrinae	1	T
BOLD:AFI3077	3	Tachysphex mediterraneus	1	T
BOLD:AFI3116	1	Pteromalidae	1	T
BOLD:AFI3120	1	Tachydromiinae	1	T
BOLD:AFI3147	1	Schizopteridae	1	T
BOLD:AFI3243	4	Crabroninae	4	T
BOLD:AFI3251	1	Lepidoptera	1	T
BOLD:AFI3266	2	Eulophidae	2	T
BOLD:AFI3328	1	Scelionidae	1	T
BOLD:AFI3385	1	Cecidomyiidae	1	T
BOLD:AFI3393	3	Scelionidae	3	T
BOLD:AFI3430	1	Cecidomyiidae	1	T
BOLD:AFI3446	4	Chrysomelidae	1	T
BOLD:AFI3446	4	Coleoptera	3	T
BOLD:AFI3448	2	Aderidae	2	T
BOLD:AFI3449	1	Scarabaeidae	1	T
BOLD:AFI3451	1	Sarcophagidae	1	T
BOLD:AFI3454	1	GenusB_JS	1	T
BOLD:AFI3490	1	Cicadellidae	1	T
BOLD:AFI3585	1	Cicadellidae	1	T
BOLD:AFI3642	3	Ceratopogonidae	3	T
BOLD:AFI3652	1	Cecidomyiidae	1	T
BOLD:AFI3656	1	Coleoptera	1	T
BOLD:AFI3657	1	Chrysomelidae	1	T
BOLD:AFI3658	1	Mordellidae	1	T
BOLD:AFI3691	1	Ammoplanidae	1	T
BOLD:AFI3706	1	Formicidae	1	T
BOLD:AFI3737	1	Cecidomyiidae	1	T
BOLD:AFI3746	1	Cicadellidae	1	T
BOLD:AFI3802	1	Phoridae	1	T
BOLD:AFI3880	2	Agromyzidae	2	T
BOLD:AFI3932	9	Cecidomyiidae	9	T
BOLD:AFI3977	3	Cecidomyiidae	3	T
BOLD:AFI3998	1	Lepidoptera	1	T
BOLD:AFI4006	1	Tachinidae	1	T
BOLD:AFI4013	1	Sphaeroceridae	1	T
BOLD:AFI4051	1	Cecidomyiidae	1	T
BOLD:AFI4075	4	Scelioninae	4	T
BOLD:AFI4114	1	Chloropidae	1	T
BOLD:AFI4115	1	Ceratopogonidae	1	T
BOLD:AFI4185	1	Scelionidae	1	T
BOLD:AFI4187	1	Pteromalidae	1	T
BOLD:AFI4212	3	Scelionidae	3	T
BOLD:AFI4225	2	Apidae	2	T
BOLD:AFI4263	1	Cicadellidae	1	T
BOLD:AFI4273	2	Chloropidae	2	T
BOLD:AFI4312	3	Phoridae	3	T
BOLD:AFI4324	8	Atherigoninae	8	T
BOLD:AFI4325	1	Histeridae	1	T
BOLD:AFI4327	1	Carabidae	1	T
BOLD:AFI4329	1	Phalacridae	1	T
BOLD:AFI4332	1	Coccinellinae	1	T
BOLD:AFI4372	1	Platygastridae	1	T
BOLD:AFI4377	1	Braconinae	1	T
BOLD:AFI4378	2	Ichneumonidae	2	T
BOLD:AFI4391	2	Chrysomelidae	2	T
BOLD:AFI4408	1	Keroplatidae	1	T
BOLD:AFI4412	1	Collembola	1	T
BOLD:AFI4413	2	Collembola	2	T
BOLD:AFI4431	3	Bombyliidae	3	T
BOLD:AFI4439	1	Rhyparochromidae	1	T
BOLD:AFI4535	1	Formicidae	1	T
BOLD:AFI4540	1	Cecidomyiidae	1	T
BOLD:AFI4544	7	Sarcophagidae	7	T
BOLD:AFI4546	1	Braconinae	1	T
BOLD:AFI4550	1	Cecidomyiidae	1	T
BOLD:AFI4587	1	Cecidomyiidae	1	T
BOLD:AFI4705	6	Bombyliidae	6	T
BOLD:AFI4780	1	Attelabidae	1	T
BOLD:AFI4786	1	Cecidomyiidae	1	T
BOLD:AFI4787	1	Cecidomyiidae	1	T
BOLD:AFI4793	1	Sarcophagidae	1	T
BOLD:AFI4813	2	Cecidomyiidae	2	T
BOLD:AFI4816	1	Cecidomyiidae	1	T
BOLD:AFI4837	1	Chloropidae	1	T
BOLD:AFI4841	1	Scelioninae	1	T
BOLD:AFI4886	4	Muscidae	4	T
BOLD:AFI4893	1	Cecidomyiidae	1	T
BOLD:AFI4895	4	Diapriinae	4	T
BOLD:AFI4904	5	Melyridae	5	T
BOLD:AFI4966	1	Cecidomyiidae	1	T
BOLD:AFI4967	1	Cecidomyiidae	1	T
BOLD:AFI4968	2	Chironomidae	2	T
BOLD:AFI4969	1	Carnidae	1	T
BOLD:AFI4971	3	Diptera	2	T
BOLD:AFI4971	3	Hybotidae	1	T
BOLD:AFI4982	1	Curculionidae	1	T
BOLD:AFI5045	2	Chrysomelidae	1	T
BOLD:AFI5045	2	Coleoptera	1	T
BOLD:AFI5071	1	Nepticulidae	1	T
BOLD:AFI5080	1	Collembola	1	T
