Lot ID,Transect,Store,Latitude,Longitude,Date,Quantity,Habitat,Check Date,Distance,Type,Created By User,Created On,Day,Day 1,Date Verbatim,Direction Of Observation,Locality,time_increment,overall_lot,bottle_start_time,bottle_end_time
1492.1,2_AA_NW_21,NA,6.45845,0.31566,2021-05-25T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:15,25,NA,NA,NA,Abutia Amegame,1,1492,NA,NA
1492.2,2_AA_NW_21,NA,6.45845,0.31566,2021-05-25T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:40,25,NA,NA,NA,Abutia Amegame,2,1492,NA,NA
1492.3,2_AA_NW_21,NA,6.45845,0.31566,2021-05-25T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:03,25,NA,NA,NA,Abutia Amegame,3,1492,NA,NA
1492.4,2_AA_NW_21,NA,6.45845,0.31566,2021-05-25T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:12,25,NA,NA,NA,Abutia Amegame,4,1492,NA,NA
1503,2_AA_SE_21,Ghana freezer,6.45572,0.31929,2021-05-25T00:00:00Z,0,Savannah,02/07/2021,0,Malaise,naana,02/07/2021 15:21,25,NA,NA,NA,Abutia Amegame,0,1503,NA,NA
1503.1,2_AA_SE_21,NA,6.45572,0.31929,2021-05-25T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:17,25,NA,NA,NA,Abutia Amegame,1,1503,NA,NA
1503.2,2_AA_SE_21,NA,6.45572,0.31929,2021-05-25T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:41,25,NA,NA,NA,Abutia Amegame,2,1503,NA,NA
1503.3,2_AA_SE_21,NA,6.45572,0.31929,2021-05-25T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:05,25,NA,NA,NA,Abutia Amegame,3,1503,NA,NA
1503.4,2_AA_SE_21,NA,6.45572,0.31929,2021-05-25T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:13,25,NA,NA,NA,Abutia Amegame,4,1503,NA,NA
1514,2_AA_SW_21,Ghana freezer,6.45648,0.31455,2021-05-25T00:00:00Z,0,Savannah,26/05/2021,0,Malaise,donkoryaw,05/07/2021 11:12,25,NA,NA,NA,Abutia Amegame,0,1514,NA,NA
1514.1,2_AA_SW_21,NA,6.45648,0.31455,2021-05-25T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:16,25,NA,NA,NA,Abutia Amegame,1,1514,NA,NA
1514.2,2_AA_SW_21,NA,6.45648,0.31455,2021-05-25T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:41,25,NA,NA,NA,Abutia Amegame,2,1514,NA,NA
1514.3,2_AA_SW_21,NA,6.45648,0.31455,2021-05-25T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:04,25,NA,NA,NA,Abutia Amegame,3,1514,NA,NA
1514.4,2_AA_SW_21,NA,6.45648,0.31455,2021-05-25T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:13,25,NA,NA,NA,Abutia Amegame,4,1514,NA,NA
1525,2_MA_SW_21,Ghana freezer,6.20707,0.44038,2021-05-27T00:00:00Z,0,Savannah,01/07/2021,0,Malaise,naana,01/07/2021 14:56,27,NA,NA,NA,Mafi Agorve,0,1525,NA,NA
1525.1,2_MA_SW_21,NA,6.20707,0.44038,2021-05-27T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:20,27,NA,NA,NA,Mafi Agorve,1,1525,NA,NA
1525.2,2_MA_SW_21,NA,6.20707,0.44038,2021-05-27T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:45,27,NA,NA,NA,Mafi Agorve,2,1525,NA,NA
1525.3,2_MA_SW_21,NA,6.20707,0.44038,2021-05-27T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:08,27,NA,NA,NA,Mafi Agorve,3,1525,NA,NA
1525.4,2_MA_SW_21,NA,6.20707,0.44038,2021-05-27T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:17,27,NA,NA,NA,Mafi Agorve,4,1525,NA,NA
1536,2_MA_SE_21,Ghana freezer,6.20951,0.4444,2021-05-27T00:00:00Z,0,Savannah,01/07/2021,0,Malaise,naana,01/07/2021 15:11,27,NA,NA,NA,Mafi Agorve,0,1536,NA,NA
1536.1,2_MA_SE_21,NA,6.20951,0.4444,2021-05-27T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:19,27,NA,NA,NA,Mafi Agorve,1,1536,NA,NA
1536.2,2_MA_SE_21,NA,6.20951,0.4444,2021-05-27T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:44,27,NA,NA,NA,Mafi Agorve,2,1536,NA,NA
1536.3,2_MA_SE_21,NA,6.20951,0.4444,2021-05-27T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:07,27,NA,NA,NA,Mafi Agorve,3,1536,NA,NA
1536.4,2_MA_SE_21,NA,6.20951,0.4444,2021-05-27T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:15,27,NA,NA,NA,Mafi Agorve,4,1536,NA,NA
1547,2_MA_NE_21,Ghana freezer,6.21176,0.44467,2021-05-27T00:00:00Z,0,Savannah,01/07/2021,0,Malaise,naana,01/07/2021 15:24,27,NA,NA,NA,Mafi Agorve,0,1547,NA,NA
1547.1,2_MA_NE_21,NA,6.21176,0.44467,2021-05-27T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:18,27,NA,NA,NA,Mafi Agorve,1,1547,NA,NA
1547.2,2_MA_NE_21,NA,6.21176,0.44467,2021-05-27T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:42,27,NA,NA,NA,Mafi Agorve,2,1547,NA,NA
1547.3,2_MA_NE_21,NA,6.21176,0.44467,2021-05-27T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:06,27,NA,NA,NA,Mafi Agorve,3,1547,NA,NA
1547.4,2_MA_NE_21,NA,6.21176,0.44467,2021-05-27T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:14,27,NA,NA,NA,Mafi Agorve,4,1547,NA,NA
1557,2_MA_NW_21,Ghana freezer,6.21306,0.44058,2021-05-27T00:00:00Z,0,Savannah,01/07/2021,0,Malaise,naana,01/07/2021 15:39,27,NA,NA,NA,Mafi Agorve,0,1557,NA,NA
1557.1,2_MA_NW_21,NA,6.21306,0.44058,2021-05-27T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:17,27,NA,NA,NA,Mafi Agorve,1,1557,NA,NA
1557.2,2_MA_NW_21,NA,6.21306,0.44058,2021-05-27T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:42,27,NA,NA,NA,Mafi Agorve,2,1557,NA,NA
1557.3,2_MA_NW_21,NA,6.21306,0.44058,2021-05-27T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:05,27,NA,NA,NA,Mafi Agorve,3,1557,NA,NA
1557.4,2_MA_NW_21,NA,6.21306,0.44058,2021-05-27T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:14,27,NA,NA,NA,Mafi Agorve,4,1557,NA,NA
1567,2_AA_SE_22,Ghana freezer,6.45717,0.31733,2021-06-21T00:00:00Z,0,Savannah,22/06/2021,0,Malaise,donkoryaw,06/07/2021 11:00,21,NA,NA,NA,Abutia Amegame,0,1567,NA,NA
1567.1,2_AA_SE_22,NA,6.45717,0.31733,2021-06-21T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:16,21,NA,NA,NA,Abutia Amegame,1,1567,NA,NA
1567.2,2_AA_SE_22,NA,6.45717,0.31733,2021-06-21T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:41,21,NA,NA,NA,Abutia Amegame,2,1567,NA,NA
1567.3,2_AA_SE_22,NA,6.45717,0.31733,2021-06-21T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:04,21,NA,NA,NA,Abutia Amegame,3,1567,NA,NA
1567.4,2_AA_SE_22,NA,6.45717,0.31733,2021-06-21T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:12,21,NA,NA,NA,Abutia Amegame,4,1567,NA,NA
1578,2_AA_SW_22,Ghana freezer,6.45693,0.31471,2021-06-21T00:00:00Z,0,Savannah,22/06/2021,0,Malaise,donkoryaw,06/07/2021 11:09,21,NA,NA,NA,Abutia Amegame,0,1578,NA,NA
1578.1,2_AA_SW_22,NA,6.45693,0.31471,2021-06-21T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:16,21,NA,NA,NA,Abutia Amegame,1,1578,NA,NA
1578.2,2_AA_SW_22,NA,6.45693,0.31471,2021-06-21T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:41,21,NA,NA,NA,Abutia Amegame,2,1578,NA,NA
1578.3,2_AA_SW_22,NA,6.45693,0.31471,2021-06-21T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:04,21,NA,NA,NA,Abutia Amegame,3,1578,NA,NA
1578.4,2_AA_SW_22,NA,6.45693,0.31471,2021-06-21T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:12,21,NA,NA,NA,Abutia Amegame,4,1578,NA,NA
1588,2_AA_NW_22,Ghana freezer,6.46209,0.31494,2021-06-21T00:00:00Z,0,Savannah,24/06/2021,0,Malaise,donkoryaw,01/07/2021 15:16,21,NA,NA,NA,Abutia Amegame,0,1588,NA,NA
1588.1,2_AA_NW_22,NA,6.46209,0.31494,2021-06-21T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:13,21,NA,NA,NA,Abutia Amegame,1,1588,NA,NA
1588.2,2_AA_NW_22,NA,6.46209,0.31494,2021-06-21T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:38,21,NA,NA,NA,Abutia Amegame,2,1588,NA,NA
1588.3,2_AA_NW_22,NA,6.46209,0.31494,2021-06-21T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:01,21,NA,NA,NA,Abutia Amegame,3,1588,NA,NA
1588.4,2_AA_NW_22,NA,6.46209,0.31494,2021-06-21T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:10,21,NA,NA,NA,Abutia Amegame,4,1588,NA,NA
1598,2_AA_NE_22,Ghana freezer,6.46173,0.31749,2021-06-21T00:00:00Z,0,Savannah,22/06/2021,0,Malaise,donkoryaw,06/07/2021 11:27,21,NA,NA,NA,Abutia Amegame,0,1598,NA,NA
1598.1,2_AA_NE_22,NA,6.46173,0.31749,2021-06-21T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:14,21,NA,NA,NA,Abutia Amegame,1,1598,NA,NA
1598.2,2_AA_NE_22,NA,6.46173,0.31749,2021-06-21T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:38,21,NA,NA,NA,Abutia Amegame,2,1598,NA,NA
1598.3,2_AA_NE_22,NA,6.46173,0.31749,2021-06-21T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:01,21,NA,NA,NA,Abutia Amegame,3,1598,NA,NA
1598.4,2_AA_NE_22,NA,6.46173,0.31749,2021-06-21T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:10,21,NA,NA,NA,Abutia Amegame,4,1598,NA,NA
1608,2_MA_SE_22,Ghana freezer,6.20781,0.44284,2021-06-23T00:00:00Z,0,Savannah,23/06/2021,0,Malaise,donkoryaw,05/07/2021 11:40,23,NA,NA,NA,Mafi Agorve,0,1608,NA,NA
1608.1,2_MA_SE_22,NA,6.20781,0.44284,2021-06-23T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:20,23,NA,NA,NA,Mafi Agorve,1,1608,NA,NA
1608.2,2_MA_SE_22,NA,6.20781,0.44284,2021-06-23T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:45,23,NA,NA,NA,Mafi Agorve,2,1608,NA,NA
1608.3,2_MA_SE_22,NA,6.20781,0.44284,2021-06-23T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:08,23,NA,NA,NA,Mafi Agorve,3,1608,NA,NA
1608.4,2_MA_SE_22,NA,6.20781,0.44284,2021-06-23T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:17,23,NA,NA,NA,Mafi Agorve,4,1608,NA,NA
1618,2_MA_NE_22,Ghana freezer,6.2108,0.44499,2021-06-23T00:00:00Z,0,Savannah,24/06/2021,0,Malaise,donkoryaw,06/07/2021 10:23,23,NA,NA,NA,Mafi Agorve,0,1618,NA,NA
1618.1,2_MA_NE_22,NA,6.2108,0.44499,2021-06-23T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:18,23,NA,NA,NA,Mafi Agorve,1,1618,NA,NA
1618.2,2_MA_NE_22,NA,6.2108,0.44499,2021-06-23T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:43,23,NA,NA,NA,Mafi Agorve,2,1618,NA,NA
1618.3,2_MA_NE_22,NA,6.2108,0.44499,2021-06-23T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:06,23,NA,NA,NA,Mafi Agorve,3,1618,NA,NA
1618.4,2_MA_NE_22,NA,6.2108,0.44499,2021-06-23T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:15,23,NA,NA,NA,Mafi Agorve,4,1618,NA,NA
1628,2_MA_SW_22,Ghana freezer,6.20934,0.43868,2021-06-23T00:00:00Z,0,Savannah,24/06/2021,0,Malaise,donkoryaw,06/07/2021 10:32,23,NA,NA,NA,Mafi Agorve,0,1628,NA,NA
1628.1,2_MA_SW_22,NA,6.20934,0.43868,2021-06-23T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:19,23,NA,NA,NA,Mafi Agorve,1,1628,NA,NA
1628.2,2_MA_SW_22,NA,6.20934,0.43868,2021-06-23T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:44,23,NA,NA,NA,Mafi Agorve,2,1628,NA,NA
1628.3,2_MA_SW_22,NA,6.20934,0.43868,2021-06-23T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:07,23,NA,NA,NA,Mafi Agorve,3,1628,NA,NA
1628.4,2_MA_SW_22,NA,6.20934,0.43868,2021-06-23T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:16,23,NA,NA,NA,Mafi Agorve,4,1628,NA,NA
1638,2_MA_NW_22,Ghana freezer,6.2133,0.44073,2021-06-23T00:00:00Z,0,Savannah,24/06/2021,0,Malaise,donkoryaw,06/07/2021 10:44,23,NA,NA,NA,Mafi Agorve,0,1638,NA,NA
1638.1,2_MA_NW_22,NA,6.2133,0.44073,2021-06-23T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:17,23,NA,NA,NA,Mafi Agorve,1,1638,NA,NA
1638.2,2_MA_NW_22,NA,6.2133,0.44073,2021-06-23T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 13:42,23,NA,NA,NA,Mafi Agorve,2,1638,NA,NA
1638.3,2_MA_NW_22,NA,6.2133,0.44073,2021-06-23T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:05,23,NA,NA,NA,Mafi Agorve,3,1638,NA,NA
1638.4,2_MA_NW_22,NA,6.2133,0.44073,2021-06-23T00:00:00Z,0,Savannah,NA,0,Malaise,talya,25/02/2022 14:14,23,NA,NA,NA,Mafi Agorve,4,1638,NA,NA
305,AA13,Ghana freezer,6.457271405,0.313811087,2019-05-27T12:30:00Z,0,Savannah,NA,0,Malaise,naana,06/08/2019 16:21,27,NA,NA,NA,Abutia Amegame,0,305,2019-05-27T12:30:00Z,2019-05-27T18:00:00Z
305.1,AA13,NA,6.457271405,0.313811087,2019-05-27T12:30:00Z,0,NA,NA,0,Malaise,talya,04/03/2022 16:51,27,NA,NA,NA,Abutia Amegame,1,305,2019-05-27T18:00:00Z,2019-05-28T00:00:00Z
305.2,AA13,NA,6.457271405,0.313811087,2019-05-27T12:30:00Z,0,NA,NA,0,Malaise,talya,04/03/2022 16:51,27,NA,NA,NA,Abutia Amegame,2,305,2019-05-28T00:00:00Z,2019-05-28T06:00:00Z
305.3,AA13,NA,6.457271405,0.313811087,2019-05-27T12:30:00Z,0,NA,NA,0,Malaise,talya,04/03/2022 16:51,27,NA,NA,NA,Abutia Amegame,3,305,2019-05-28T06:00:00Z,2019-05-28T12:00:00Z
305.4,AA13,NA,6.457271405,0.313811087,2019-05-27T12:30:00Z,0,NA,NA,0,Malaise,talya,04/03/2022 16:51,27,NA,NA,NA,Abutia Amegame,4,305,2019-05-28T12:00:00Z,2019-05-28T12:30:00Z
530,2_AA_NW_1,Ghana freezer,6.45981,0.31524,2019-07-29T13:00:00Z,0,Savannah,NA,0,Malaise,benadams,27/08/2019 12:24,29,NA,NA,NA,Abutia Amegame,0,530,2019-07-29T13:00:00Z,2019-07-29T18:00:00Z
530.1,2_AA_NW_1,NA,6.45981,0.31524,2019-07-29T13:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:14,29,NA,NA,NA,Abutia Amegame,1,530,2019-07-29T18:00:00Z,2019-07-30T00:00:00Z
530.2,2_AA_NW_1,NA,6.45981,0.31524,2019-07-29T13:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:39,29,NA,NA,NA,Abutia Amegame,2,530,2019-07-30T00:00:00Z,2019-07-30T06:00:00Z
530.3,2_AA_NW_1,NA,6.45981,0.31524,2019-07-29T13:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:02,29,NA,NA,NA,Abutia Amegame,3,530,2019-07-30T06:00:00Z,2019-07-30T12:00:00Z
530.4,2_AA_NW_1,NA,6.45981,0.31524,2019-07-29T13:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:11,29,NA,NA,NA,Abutia Amegame,4,530,2019-07-30T12:00:00Z,2019-07-30T13:00:00Z
540,2_AA_NE_1,Ghana freezer,6.46067,0.31898,2019-07-29T14:00:00Z,0,Savannah,NA,0,Malaise,benadams,28/08/2019 10:04,29,NA,NA,NA,Abutia Amegame,0,540,2019-07-29T14:00:00Z,2019-07-29T18:00:00Z
540.1,2_AA_NE_1,NA,6.46067,0.31898,2019-07-29T14:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:14,29,NA,NA,NA,Abutia Amegame,1,540,2019-07-29T18:00:00Z,2019-07-30T00:00:00Z
540.2,2_AA_NE_1,NA,6.46067,0.31898,2019-07-29T14:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:39,29,NA,NA,NA,Abutia Amegame,2,540,2019-07-30T00:00:00Z,2019-07-30T06:00:00Z
540.3,2_AA_NE_1,NA,6.46067,0.31898,2019-07-29T14:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:02,29,NA,NA,NA,Abutia Amegame,3,540,2019-07-30T06:00:00Z,2019-07-30T12:00:00Z
540.4,2_AA_NE_1,NA,6.46067,0.31898,2019-07-29T14:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:10,29,NA,NA,NA,Abutia Amegame,4,540,2019-07-30T12:00:00Z,2019-07-30T14:00:00Z
549,2_AA_SE_1,Ghana freezer,6.45687,0.31641,2019-07-29T14:45:00Z,0,Savannah,NA,0,Malaise,benadams,27/08/2019 11:37,29,NA,NA,NA,Abutia Amegame,0,549,2019-07-29T14:45:00Z,2019-07-29T18:00:00Z
549.1,2_AA_SE_1,NA,6.45687,0.31641,2019-07-29T14:45:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:16,29,NA,NA,NA,Abutia Amegame,1,549,2019-07-29T18:00:00Z,2019-07-30T00:00:00Z
549.2,2_AA_SE_1,NA,6.45687,0.31641,2019-07-29T14:45:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:41,29,NA,NA,NA,Abutia Amegame,2,549,2019-07-30T00:00:00Z,2019-07-30T06:00:00Z
549.3,2_AA_SE_1,NA,6.45687,0.31641,2019-07-29T14:45:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:04,29,NA,NA,NA,Abutia Amegame,3,549,2019-07-30T06:00:00Z,2019-07-30T12:00:00Z
549.4,2_AA_SE_1,NA,6.45687,0.31641,2019-07-29T14:45:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:13,29,NA,NA,NA,Abutia Amegame,4,549,2019-07-30T12:00:00Z,2019-07-30T14:45:00Z
558,2_AA_SE_1,Ghana freezer,6.45687,0.31641,2019-07-29T14:45:00Z,0,Savannah,NA,0,Malaise,benadams,27/08/2019 12:01,29,NA,NA,NA,Abutia Amegame,0,558,2019-07-29T14:45:00Z,2019-07-29T18:00:00Z
558.1,2_AA_SE_1,NA,6.45687,0.31641,2019-07-29T14:45:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:16,29,NA,NA,NA,Abutia Amegame,1,558,2019-07-29T18:00:00Z,2019-07-30T00:00:00Z
558.2,2_AA_SE_1,NA,6.45687,0.31641,2019-07-29T14:45:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:41,29,NA,NA,NA,Abutia Amegame,2,558,2019-07-30T00:00:00Z,2019-07-30T06:00:00Z
558.3,2_AA_SE_1,NA,6.45687,0.31641,2019-07-29T14:45:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:04,29,NA,NA,NA,Abutia Amegame,3,558,2019-07-30T06:00:00Z,2019-07-30T12:00:00Z
558.4,2_AA_SE_1,NA,6.45687,0.31641,2019-07-29T14:45:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:13,29,NA,NA,NA,Abutia Amegame,4,558,2019-07-30T12:00:00Z,2019-07-30T14:45:00Z
567,2_MA_SE_1,Ghana freezer,6.20749,0.44499,2019-07-31T11:50:00Z,0,NA,NA,0,Malaise,talya,06/08/2019 17:57,31,NA,NA,NA,Mafi Agorve,0,567,2019-07-31T11:50:00Z,2019-07-31T12:00:00Z
567.1,2_MA_SE_1,NA,6.20749,0.44499,2019-07-31T11:50:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:20,31,NA,NA,NA,Mafi Agorve,1,567,2019-07-31T12:00:00Z,2019-07-31T18:00:00Z
567.2,2_MA_SE_1,NA,6.20749,0.44499,2019-07-31T11:50:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:45,31,NA,NA,NA,Mafi Agorve,2,567,2019-07-31T18:00:00Z,2019-08-01T00:00:00Z
567.3,2_MA_SE_1,NA,6.20749,0.44499,2019-07-31T11:50:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:08,31,NA,NA,NA,Mafi Agorve,3,567,2019-08-01T00:00:00Z,2019-08-01T06:00:00Z
567.4,2_MA_SE_1,NA,6.20749,0.44499,2019-07-31T11:50:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:17,31,NA,NA,NA,Mafi Agorve,4,567,2019-08-01T06:00:00Z,2019-08-01T11:50:00Z
577,2_MA_NE_1,Ghana freezer,6.21096,0.44422,2019-07-31T00:15:00Z,0,Savannah,NA,0,Malaise,benadams,28/08/2019 14:23,31,NA,NA,NA,Mafi Agorve,0,577,NA,NA
577.1,2_MA_NE_1,NA,6.21096,0.44422,2019-07-31T00:15:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:18,31,NA,NA,NA,Mafi Agorve,1,577,NA,NA
577.2,2_MA_NE_1,NA,6.21096,0.44422,2019-07-31T00:15:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:43,31,NA,NA,NA,Mafi Agorve,2,577,NA,NA
577.3,2_MA_NE_1,NA,6.21096,0.44422,2019-07-31T00:15:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:06,31,NA,NA,NA,Mafi Agorve,3,577,NA,NA
577.4,2_MA_NE_1,NA,6.21096,0.44422,2019-07-31T00:15:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:15,31,NA,NA,NA,Mafi Agorve,4,577,NA,NA
586,2_MA_NW_1,Ghana freezer,6.21121,0.43694,2019-07-31T01:00:00Z,0,Savannah,NA,0,Malaise,benadams,28/08/2019 19:34,31,NA,NA,NA,Mafi Agorve,0,586,2019-07-31T01:00:00Z,2019-07-31T06:00:00Z
586.1,2_MA_NW_1,NA,6.21121,0.43694,2019-07-31T01:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:18,31,NA,NA,NA,Mafi Agorve,1,586,2019-07-31T06:00:00Z,2019-07-31T12:00:00Z
586.2,2_MA_NW_1,NA,6.21121,0.43694,2019-07-31T01:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:43,31,NA,NA,NA,Mafi Agorve,2,586,2019-07-31T12:00:00Z,2019-07-31T18:00:00Z
586.3,2_MA_NW_1,NA,6.21121,0.43694,2019-07-31T01:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:06,31,NA,NA,NA,Mafi Agorve,3,586,2019-07-31T18:00:00Z,2019-08-01T00:00:00Z
586.4,2_MA_NW_1,NA,6.21121,0.43694,2019-07-31T01:00:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:15,31,NA,NA,NA,Mafi Agorve,4,586,2019-08-01T00:00:00Z,2019-08-01T01:00:00Z
595,2_MA_SW_1,Ghana freezer,6.20744,0.43879,2019-07-31T13:31:00Z,0,Savannah,NA,0,Malaise,benadams,28/08/2019 19:49,31,NA,NA,NA,Mafi Agorve,0,595,2019-07-31T13:31:00Z,2019-07-31T18:00:00Z
595.1,2_MA_SW_1,NA,6.20744,0.43879,2019-07-31T13:31:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:20,31,NA,NA,NA,Mafi Agorve,1,595,2019-07-31T18:00:00Z,2019-08-01T00:00:00Z
595.2,2_MA_SW_1,NA,6.20744,0.43879,2019-07-31T13:31:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:45,31,NA,NA,NA,Mafi Agorve,2,595,2019-08-01T00:00:00Z,2019-08-01T06:00:00Z
595.3,2_MA_SW_1,NA,6.20744,0.43879,2019-07-31T13:31:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:08,31,NA,NA,NA,Mafi Agorve,3,595,2019-08-01T06:00:00Z,2019-08-01T12:00:00Z
595.4,2_MA_SW_1,NA,6.20744,0.43879,2019-07-31T13:31:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 14:17,31,NA,NA,NA,Mafi Agorve,4,595,2019-08-01T12:00:00Z,2019-08-01T13:31:00Z
604,2_AA_SW_2,Ghana freezer,6.45779,0.314864,2019-08-19T12:50:00Z,0,Savannah,17/09/2019,0,Malaise,donkoryaw,17/09/2019 13:18,19,NA,NA,NA,Abutia Amegame,0,604,2019-08-19T12:50:00Z,2019-08-19T18:00:00Z
604.1,2_AA_SW_2,NA,6.45779,0.314864,2019-08-19T12:50:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:15,19,NA,NA,NA,Abutia Amegame,1,604,2019-08-19T18:00:00Z,2019-08-20T00:00:00Z
604.2,2_AA_SW_2,NA,6.45779,0.314864,2019-08-19T12:50:00Z,0,NA,NA,0,Malaise,talya,25/02/2022 13:40,19,NA,NA,NA,Abutia Amegame,2,604,2019-08-20T00:00:00Z,2019-08-20T06:00:00Z
